,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
1785,2821,33325,IN20A.22A088,intrinsic,acetylcholine,4176,165340,MNhl09,motor,glutamate,Tr extensor,38,38
1786,2822,152767,IN16B089,intrinsic,glutamate,16793,10011,MNwm03,motor,glutamate,hg1,5,-5
1787,2822,152767,IN16B089,intrinsic,glutamate,13587,14613,MNad40,motor,glutamate,abdomen A2,7,-7
1788,2823,30930,IN09A060,intrinsic,gaba,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,8,-8
1789,2823,30930,IN09A060,intrinsic,gaba,4176,165340,MNhl09,motor,glutamate,Tr extensor,5,-5
1790,2830,10265,IN13B001,intrinsic,gaba,15848,11809,MNhl59,motor,glutamate,hind leg,7,-7
1791,2830,10265,IN13B001,intrinsic,gaba,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,8,-8
1792,2830,10265,IN13B001,intrinsic,gaba,165,18471,MNhl36,motor,glutamate,Sternal anterior rotator,11,-11
1793,2830,10265,IN13B001,intrinsic,gaba,15312,19480,MNhl65,motor,glutamate,hind leg,7,-7
1794,2830,10265,IN13B001,intrinsic,gaba,10176,21665,MNhl13,motor,glutamate,Fe reductor,14,-14
1795,2830,10265,IN13B001,intrinsic,gaba,12159,164741,MNhl36,motor,glutamate,Sternal anterior rotator,13,-13
1796,2841,17632,IN04B074,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,174,174
1797,2841,17632,IN04B074,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,90,90
1798,2841,17632,IN04B074,intrinsic,acetylcholine,15848,11809,MNhl59,motor,glutamate,hind leg,5,5
1799,2841,17632,IN04B074,intrinsic,acetylcholine,20517,13543,MNhl59,motor,glutamate,hind leg,5,5
1800,2841,17632,IN04B074,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,25,25
1801,2841,17632,IN04B074,intrinsic,acetylcholine,10615,17970,MNhl62,motor,glutamate,hind leg,96,96
1802,2846,19661,IN04B074,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,5,5
1803,2846,19661,IN04B074,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,125,125
1804,2846,19661,IN04B074,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,117,117
1805,2846,19661,IN04B074,intrinsic,acetylcholine,20517,13543,MNhl59,motor,glutamate,hind leg,5,5
1806,2846,19661,IN04B074,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,34,34
1807,2846,19661,IN04B074,intrinsic,acetylcholine,10615,17970,MNhl62,motor,glutamate,hind leg,71,71
1808,2852,49430,IN03A077,intrinsic,acetylcholine,16922,10347,MNhl41,motor,glutamate,Ti extensor,5,5
1809,2855,17692,IN23B017,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,5,5
1810,2874,102745,IN07B068,intrinsic,acetylcholine,22828,156960,MNnm03,motor,glutamate,neck,34,34
1811,2874,102745,IN07B068,intrinsic,acetylcholine,10273,178721,MNnm10,motor,glutamate,neck,11,11
1812,2880,15625,IN08B036,intrinsic,acetylcholine,18117,10067,MNwm18,motor,glutamate,b3,35,35
1813,2880,15625,IN08B036,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,12,12
1814,2880,15625,IN08B036,intrinsic,acetylcholine,6612,10225,MNwm25,motor,glutamate,i1,64,64
1815,2880,15625,IN08B036,intrinsic,acetylcholine,6018,49582,MNhm42,motor,glutamate,haltere,7,7
1816,2884,158029,IN04B078,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,26,26
1817,2884,158029,IN04B078,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,7,7
1818,2884,158029,IN04B078,intrinsic,acetylcholine,12416,12758,MNhl26,motor,glutamate,Acc. ti flexor,22,22
1819,2884,158029,IN04B078,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,15,15
1820,2884,158029,IN04B078,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,24,24
1821,2884,158029,IN04B078,intrinsic,acetylcholine,8962,19744,MNhl61,motor,glutamate,hind leg,26,26
1822,2895,12998,IN16B030,intrinsic,glutamate,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,10,-10
1823,2898,155798,IN09A088,intrinsic,gaba,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,8,-8
1824,2906,100970,IN20A.22A073,intrinsic,acetylcholine,12134,13075,MNhl39,motor,glutamate,Ti extensor,30,30
1825,2910,10901,IN17A013,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,5,5
1826,2912,25051,IN07B079,intrinsic,acetylcholine,10162,10270,MNwm32,motor,gaba,tp2,41,41
1827,2912,25051,IN07B079,intrinsic,acetylcholine,5893,14267,MNhm37,motor,glutamate,hDVM,6,6
1828,2912,25051,IN07B079,intrinsic,acetylcholine,6135,15523,MNad28,motor,glutamate,abdomen A1,7,7
1829,2912,25051,IN07B079,intrinsic,acetylcholine,7089,17761,MNhl87,motor,glutamate,hind leg,6,6
1830,2912,25051,IN07B079,intrinsic,acetylcholine,14690,17905,MNhl88,motor,glutamate,hind leg,6,6
1831,2936,10699,IN17B004,intrinsic,gaba,1180,10204,MNwm29,motor,glutamate,ps1,5,-5
1832,2936,10699,IN17B004,intrinsic,gaba,3008,15857,MNhl87,motor,glutamate,hind leg,14,-14
1833,2942,20723,IN21A051,intrinsic,glutamate,9629,10866,MNhl37,motor,glutamate,Tr extensor,23,-23
1834,2942,20723,IN21A051,intrinsic,glutamate,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,8,-8
1835,2942,20723,IN21A051,intrinsic,glutamate,17985,11274,MNhl02,motor,glutamate,hind leg,73,-73
1836,2942,20723,IN21A051,intrinsic,glutamate,620,13069,MNhl22,motor,glutamate,Sternotrochanter,22,-22
1837,2942,20723,IN21A051,intrinsic,glutamate,22697,13434,MNhl18,motor,glutamate,Tergotr.,18,-18
1838,2942,20723,IN21A051,intrinsic,glutamate,2319,15735,MNhl01,motor,glutamate,hind leg,45,-45
1839,2942,20723,IN21A051,intrinsic,glutamate,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,78,-78
1840,2942,20723,IN21A051,intrinsic,glutamate,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,28,-28
1841,2942,20723,IN21A051,intrinsic,glutamate,4176,165340,MNhl09,motor,glutamate,Tr extensor,15,-15
1842,2967,20125,IN13A068,intrinsic,gaba,9392,14020,MNhl35,motor,glutamate,Fe reductor,46,-46
1843,2967,20125,IN13A068,intrinsic,gaba,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,42,-42
1844,2967,20125,IN13A068,intrinsic,gaba,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,32,-32
1845,2967,20125,IN13A068,intrinsic,gaba,10176,21665,MNhl13,motor,glutamate,Fe reductor,5,-5
1846,2987,16059,IN06B047,intrinsic,gaba,9899,10123,MNwm03,motor,glutamate,hg1,115,-115
1847,2987,16059,IN06B047,intrinsic,gaba,10829,10130,MNwm23,motor,glutamate,hg3,193,-193
1848,2987,16059,IN06B047,intrinsic,gaba,9467,10178,MNwm36,motor,glutamate,wing,9,-9
1849,2987,16059,IN06B047,intrinsic,gaba,16523,10200,MNwm24,motor,glutamate,hg4,217,-217
1850,2987,16059,IN06B047,intrinsic,gaba,2924,10931,MNwm23,motor,gaba,hg3,18,-18
1851,2987,16059,IN06B047,intrinsic,gaba,19815,10958,MNwm29,motor,gaba,ps1,7,-7
1852,2987,16059,IN06B047,intrinsic,gaba,2382,11991,MNwm35,motor,glutamate,wing,161,-161
1853,2998,16223,IN18B035,intrinsic,acetylcholine,1864,10064,MNwm17,motor,glutamate,b2,69,69
1854,2998,16223,IN18B035,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,24,24
1855,2998,16223,IN18B035,intrinsic,acetylcholine,12438,10131,MNwm17,motor,glutamate,b2,53,53
1856,2998,16223,IN18B035,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,8,8
1857,2998,16223,IN18B035,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,10,10
1858,2998,16223,IN18B035,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",8,8
1859,2998,16223,IN18B035,intrinsic,acetylcholine,2927,10669,MNwm21,motor,unknown,DVM 1a-c,25,25
1860,2998,16223,IN18B035,intrinsic,acetylcholine,23285,10733,MNwm21,motor,acetylcholine,DVM 1a-c,39,39
1861,2998,16223,IN18B035,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,5,5
1862,2998,16223,IN18B035,intrinsic,acetylcholine,17060,11663,MNwm15,motor,gaba,"DVM 2a, b",15,15
1863,2998,16223,IN18B035,intrinsic,acetylcholine,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,17,17
1864,2998,16223,IN18B035,intrinsic,acetylcholine,11858,13228,MNwm15,motor,acetylcholine,"DVM 3a, b",8,8
1865,2998,16223,IN18B035,intrinsic,acetylcholine,17546,13298,MNad26,motor,glutamate,abdomen A1,19,19
1866,2998,16223,IN18B035,intrinsic,acetylcholine,9288,13586,MNwm15,motor,glutamate,"DVM 3a, b",5,5
1867,2998,16223,IN18B035,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,5,5
1868,2998,16223,IN18B035,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,14,14
1869,2998,16223,IN18B035,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,33,33
1870,2998,16223,IN18B035,intrinsic,acetylcholine,7631,15098,MNwm15,motor,glutamate,"DVM 2a, b",17,17
1871,2998,16223,IN18B035,intrinsic,acetylcholine,12502,15783,MNwm15,motor,unknown,"DVM 2a, b",18,18
1872,2998,16223,IN18B035,intrinsic,acetylcholine,14548,16559,MNwm15,motor,acetylcholine,"DVM 2a, b",5,5
1873,2998,16223,IN18B035,intrinsic,acetylcholine,21191,46457,MNwm36,motor,glutamate,wing,6,6
1874,2998,16223,IN18B035,intrinsic,acetylcholine,14672,162114,MNwm15,motor,glutamate,"DVM 3a, b",10,10
1875,2998,16223,IN18B035,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,30,30
1876,3004,25717,IN04B096,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,6,6
1877,3004,25717,IN04B096,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,21,21
1878,3004,25717,IN04B096,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,5,5
1879,3004,25717,IN04B096,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,11,11
1880,3004,25717,IN04B096,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,5,5
1881,3004,25717,IN04B096,intrinsic,acetylcholine,11531,17947,MNhl34,motor,glutamate,Sternal posterior rotator,10,10
1882,3004,25717,IN04B096,intrinsic,acetylcholine,17250,26883,MNhl12,motor,glutamate,Tr flexor,6,6
1883,3004,25717,IN04B096,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,19,19
1884,3004,25717,IN04B096,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,6,6
1885,3007,16253,IN04B054,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,33,33
1886,3007,16253,IN04B054,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,20,20
1887,3007,16253,IN04B054,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,5,5
1888,3007,16253,IN04B054,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,5,5
1889,3007,16253,IN04B054,intrinsic,acetylcholine,12674,12113,MNhl35,motor,glutamate,Fe reductor,11,11
1890,3007,16253,IN04B054,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,29,29
1891,3007,16253,IN04B054,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,11,11
1892,3007,16253,IN04B054,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,12,12
1893,3007,16253,IN04B054,intrinsic,acetylcholine,10615,17970,MNhl62,motor,glutamate,hind leg,5,5
1894,3007,16253,IN04B054,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,10,10
1895,3023,13888,IN16B030,intrinsic,glutamate,16520,10462,MNhl41,motor,glutamate,Ti extensor,5,-5
1896,3023,13888,IN16B030,intrinsic,glutamate,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,7,-7
1897,3023,13888,IN16B030,intrinsic,glutamate,5282,11480,MNhl67,motor,glutamate,hind leg,26,-26
1898,3023,13888,IN16B030,intrinsic,glutamate,12674,12113,MNhl35,motor,glutamate,Fe reductor,11,-11
1899,3023,13888,IN16B030,intrinsic,glutamate,2759,12504,MNhl67,motor,glutamate,hind leg,23,-23
1900,3023,13888,IN16B030,intrinsic,glutamate,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,26,-26
1901,3023,13888,IN16B030,intrinsic,glutamate,22697,13434,MNhl18,motor,glutamate,Tergotr.,5,-5
1902,3023,13888,IN16B030,intrinsic,glutamate,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,10,-10
1903,3023,13888,IN16B030,intrinsic,glutamate,4486,21991,MNhl21,motor,glutamate,Ti flexor,12,-12
1904,3023,13888,IN16B030,intrinsic,glutamate,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,5,-5
1905,3024,14418,IN13B019,intrinsic,gaba,20196,14226,MNhl24,motor,acetylcholine,Acc. ti flexor,9,-9
1906,3024,14418,IN13B019,intrinsic,gaba,17268,15712,MNhl38,motor,glutamate,ltm1-tibia,10,-10
1907,3024,14418,IN13B019,intrinsic,gaba,1493,61001,MNhl19,motor,glutamate,ltm1-tibia,5,-5
1908,3024,14418,IN13B019,intrinsic,gaba,4697,102123,MNhl29,motor,glutamate,hind leg,18,-18
1909,3046,11791,IN18B015,intrinsic,acetylcholine,15042,10461,MNml41,motor,glutamate,Ti extensor,18,18
1910,3046,11791,IN18B015,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,46,46
1911,3046,11791,IN18B015,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,38,38
1912,3046,11791,IN18B015,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,29,29
1913,3046,11791,IN18B015,intrinsic,acetylcholine,7718,11054,MNwm30,motor,glutamate,ps2,5,5
1914,3046,11791,IN18B015,intrinsic,acetylcholine,20793,11489,MNml39,motor,glutamate,Ti extensor,26,26
1915,3046,11791,IN18B015,intrinsic,acetylcholine,16497,12529,MNad35,motor,glutamate,abdomen A2,5,5
1916,3046,11791,IN18B015,intrinsic,acetylcholine,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,6,6
1917,3046,11791,IN18B015,intrinsic,acetylcholine,9202,12756,MNad35,motor,glutamate,abdomen A2,28,28
1918,3046,11791,IN18B015,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,47,47
1919,3046,11791,IN18B015,intrinsic,acetylcholine,12808,13033,MNml23,motor,glutamate,ltm,9,9
1920,3046,11791,IN18B015,intrinsic,acetylcholine,734,13241,MNhl19,motor,glutamate,ltm1-tibia,10,10
1921,3046,11791,IN18B015,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,5,5
1922,3046,11791,IN18B015,intrinsic,acetylcholine,5345,14773,MNhl15,motor,glutamate,ltm2-femur,7,7
1923,3046,11791,IN18B015,intrinsic,acetylcholine,18472,15006,MNml12,motor,acetylcholine,Tr flexor,6,6
1924,3046,11791,IN18B015,intrinsic,acetylcholine,11280,15801,MNad33,motor,glutamate,abdomen A2,8,8
1925,3046,11791,IN18B015,intrinsic,acetylcholine,12896,16356,MNhl15,motor,glutamate,ltm2-femur,5,5
1926,3046,11791,IN18B015,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,10,10
1927,3046,11791,IN18B015,intrinsic,acetylcholine,10836,19758,MNml38,motor,glutamate,ltm1-tibia,12,12
1928,3046,11791,IN18B015,intrinsic,acetylcholine,8642,24493,MNwm02,motor,glutamate,TTM,6,6
1929,3046,11791,IN18B015,intrinsic,acetylcholine,6706,34115,MNml07,motor,glutamate,Tr flexor,5,5
1930,3046,11791,IN18B015,intrinsic,acetylcholine,5719,40443,MNhl07,motor,glutamate,Tr flexor,5,5
1931,3046,11791,IN18B015,intrinsic,acetylcholine,19833,96565,MNhl05,motor,glutamate,Tr flexor,31,31
1932,3046,11791,IN18B015,intrinsic,acetylcholine,5361,157207,MNml05,motor,glutamate,Tr flexor,7,7
1933,3046,11791,IN18B015,intrinsic,acetylcholine,7050,162830,MNml19,motor,glutamate,ltm1-tibia,9,9
1934,3046,11791,IN18B015,intrinsic,acetylcholine,6657,171055,MNml16,motor,acetylcholine,Sternal adductor,13,13
1935,3058,11559,IN03B025,intrinsic,gaba,12901,14095,MNad34,motor,glutamate,abdomen A2,31,-31
1936,3077,21217,IN07B051,intrinsic,acetylcholine,16793,10011,MNwm03,motor,glutamate,hg1,68,68
1937,3077,21217,IN07B051,intrinsic,acetylcholine,18117,10067,MNwm18,motor,glutamate,b3,10,10
1938,3077,21217,IN07B051,intrinsic,acetylcholine,16950,10407,MNnm04,motor,glutamate,TH1,17,17
1939,3077,21217,IN07B051,intrinsic,acetylcholine,8520,10433,MNwm24,motor,glutamate,hg4,51,51
1940,3077,21217,IN07B051,intrinsic,acetylcholine,7112,13665,MNwm35,motor,glutamate,wing,10,10
1941,3077,21217,IN07B051,intrinsic,acetylcholine,7491,18566,MNhm03,motor,glutamate,haltere,22,22
1942,3077,21217,IN07B051,intrinsic,acetylcholine,4878,45594,MNnm03,motor,glutamate,neck,5,5
1943,3081,12015,IN12B011,intrinsic,glutamate,12674,12113,MNhl35,motor,glutamate,Fe reductor,5,-5
1944,3081,12015,IN12B011,intrinsic,glutamate,13750,13144,MNhl65,motor,glutamate,hind leg,5,-5
1945,3088,152682,IN07B098,intrinsic,acetylcholine,9467,10178,MNwm36,motor,glutamate,wing,17,17
1946,3088,152682,IN07B098,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,27,27
1947,3088,152682,IN07B098,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,64,64
1948,3090,32582,IN09A084,intrinsic,gaba,3879,10968,MNhl68,motor,glutamate,hind leg,32,-32
1949,3090,32582,IN09A084,intrinsic,gaba,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,13,-13
1950,3090,32582,IN09A084,intrinsic,gaba,12899,16228,MNhl25,motor,glutamate,Acc. ti flexor,5,-5
1951,3091,152420,IN06A115,intrinsic,gaba,5893,14267,MNhm37,motor,glutamate,hDVM,19,-19
1952,3091,152420,IN06A115,intrinsic,gaba,5634,14322,MNhm37,motor,glutamate,hDVM,23,-23
1953,3091,152420,IN06A115,intrinsic,gaba,6135,15523,MNad28,motor,glutamate,abdomen A1,9,-9
1954,3091,152420,IN06A115,intrinsic,gaba,15635,17022,MNhm38,motor,glutamate,hi1,48,-48
1955,3091,152420,IN06A115,intrinsic,gaba,328,17160,MNad28,motor,glutamate,abdomen A1,50,-50
1956,3091,152420,IN06A115,intrinsic,gaba,19190,20786,MNhm38,motor,glutamate,hi1,41,-41
1957,3091,152420,IN06A115,intrinsic,gaba,7450,20969,MNhm40,motor,glutamate,hi2,6,-6
1958,3118,152614,IN16B108,intrinsic,glutamate,16520,10462,MNhl41,motor,glutamate,Ti extensor,17,-17
1959,3118,152614,IN16B108,intrinsic,glutamate,5282,11480,MNhl67,motor,glutamate,hind leg,32,-32
1960,3118,152614,IN16B108,intrinsic,glutamate,12674,12113,MNhl35,motor,glutamate,Fe reductor,8,-8
1961,3118,152614,IN16B108,intrinsic,glutamate,2759,12504,MNhl67,motor,glutamate,hind leg,5,-5
1962,3118,152614,IN16B108,intrinsic,glutamate,10635,13740,MNhl64,motor,acetylcholine,hind leg,9,-9
1963,3118,152614,IN16B108,intrinsic,glutamate,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,16,-16
1964,3118,152614,IN16B108,intrinsic,glutamate,20236,23390,MNhl04,motor,glutamate,ltm,5,-5
1965,3130,17315,IN13A040,intrinsic,gaba,9629,10866,MNhl37,motor,glutamate,Tr extensor,42,-42
1966,3130,17315,IN13A040,intrinsic,gaba,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,5,-5
1967,3130,17315,IN13A040,intrinsic,gaba,17985,11274,MNhl02,motor,glutamate,hind leg,26,-26
1968,3130,17315,IN13A040,intrinsic,gaba,5282,11480,MNhl67,motor,glutamate,hind leg,5,-5
1969,3130,17315,IN13A040,intrinsic,gaba,620,13069,MNhl22,motor,glutamate,Sternotrochanter,86,-86
1970,3130,17315,IN13A040,intrinsic,gaba,22697,13434,MNhl18,motor,glutamate,Tergotr.,27,-27
1971,3130,17315,IN13A040,intrinsic,gaba,2319,15735,MNhl01,motor,glutamate,hind leg,17,-17
1972,3130,17315,IN13A040,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,80,-80
1973,3130,17315,IN13A040,intrinsic,gaba,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,56,-56
1974,3130,17315,IN13A040,intrinsic,gaba,4176,165340,MNhl09,motor,glutamate,Tr extensor,44,-44
1975,3147,16979,IN03A036,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,7,7
1976,3147,16979,IN03A036,intrinsic,acetylcholine,9392,14020,MNhl35,motor,glutamate,Fe reductor,14,14
1977,3147,16979,IN03A036,intrinsic,acetylcholine,4700,14449,MNhl34,motor,glutamate,Sternal posterior rotator,5,5
1978,3147,16979,IN03A036,intrinsic,acetylcholine,7362,17018,MNhl27,motor,gaba,Acc. ti flexor,5,5
1979,3147,16979,IN03A036,intrinsic,acetylcholine,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,20,20
1980,3147,16979,IN03A036,intrinsic,acetylcholine,15312,19480,MNhl65,motor,glutamate,hind leg,11,11
1981,3147,16979,IN03A036,intrinsic,acetylcholine,4697,102123,MNhl29,motor,glutamate,hind leg,7,7
1982,3172,24114,IN20A.22A066,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,5,5
1983,3172,24114,IN20A.22A066,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,18,18
1984,3172,24114,IN20A.22A066,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,39,39
1985,3172,24114,IN20A.22A066,intrinsic,acetylcholine,2319,15735,MNhl01,motor,glutamate,hind leg,51,51
1986,3198,155743,IN16B084,intrinsic,glutamate,21344,10825,MNhm03,motor,glutamate,haltere,6,-6
1987,3198,155743,IN16B084,intrinsic,glutamate,12179,10904,MNad41,motor,glutamate,abdomen A2,7,-7
1988,3198,155743,IN16B084,intrinsic,glutamate,17347,11638,MNad40,motor,glutamate,abdomen A2,17,-17
1989,3200,24308,IN06A079,intrinsic,gaba,16950,10407,MNnm04,motor,glutamate,TH1,45,-45
1990,3200,24308,IN06A079,intrinsic,gaba,8520,10433,MNwm24,motor,glutamate,hg4,42,-42
1991,3200,24308,IN06A079,intrinsic,gaba,11506,10782,MNad42,motor,glutamate,abdomen A2,8,-8
1992,3200,24308,IN06A079,intrinsic,gaba,17888,10840,MNad41,motor,glutamate,abdomen A2,19,-19
1993,3200,24308,IN06A079,intrinsic,gaba,13587,14613,MNad40,motor,glutamate,abdomen A2,9,-9
1994,3200,24308,IN06A079,intrinsic,gaba,7491,18566,MNhm03,motor,glutamate,haltere,19,-19
1995,3200,24308,IN06A079,intrinsic,gaba,5382,23937,MNnm11,motor,unknown,neck,25,-25
1996,3200,24308,IN06A079,intrinsic,gaba,4878,45594,MNnm03,motor,glutamate,neck,17,-17
1997,3218,12875,IN04B008,intrinsic,acetylcholine,16922,10347,MNhl41,motor,glutamate,Ti extensor,19,19
1998,3218,12875,IN04B008,intrinsic,acetylcholine,12179,10904,MNad41,motor,glutamate,abdomen A2,12,12
1999,3218,12875,IN04B008,intrinsic,acetylcholine,17347,11638,MNad40,motor,glutamate,abdomen A2,8,8
2000,3218,12875,IN04B008,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,10,10
2001,3218,12875,IN04B008,intrinsic,acetylcholine,15960,13095,MNhl66,motor,glutamate,hind leg,14,14
2002,3218,12875,IN04B008,intrinsic,acetylcholine,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,8,8
2003,3218,12875,IN04B008,intrinsic,acetylcholine,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,5,5
